999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 
999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 11.366433 999.017772 999.017772 11.416761 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 
999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 11.779404 999.017772 11.216222 999.017772 11.220145 999.017772 999.017772 999.017772 999.017772 999.017772 11.339431 11.355365 11.396081 11.345821 11.305496 9.823783 9.731586 9.403238 9.532329 9.713374 10.148507 999.017772 11.633680 999.017772 11.670880 999.017772 999.017772 999.017772 999.017772 11.629520 11.166153 10.652682 11.522655 11.565755 11.592473 11.577688 11.108159 999.017772 11.150032 10.423658 10.143718 9.789130 9.866274 9.533183 9.587208 9.324920 9.307236 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 
999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 11.953446 11.945334 11.498016 10.924782 10.479010 10.200023 9.967128 9.462077 9.198461 9.140403 9.369463 9.264025 9.591516 9.952485 10.295199 10.584015 10.696829 9.845078 9.149656 8.734904 8.198488 7.754680 7.337842 6.965061 6.869504 6.934072 7.267150 7.744323 8.214853 8.598122 9.191175 9.998037 10.378241 999.017772 999.017772 11.568914 9.569953 8.910110 8.614349 8.307570 8.055686 7.994615 7.954065 8.240414 8.564563 8.828287 8.713468 8.191963 7.834977 7.616931 7.521267 7.475400 7.342045 7.448608 7.438278 7.638418 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 
999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 10.542316 10.329394 10.345053 10.165368 10.124888 9.707687 9.450334 9.391723 9.731239 9.592211 9.283509 9.062463 8.526565 8.326343 8.157621 7.972769 7.883458 7.777530 7.691259 7.562483 7.524543 7.586825 7.909942 8.529544 9.118464 9.539015 9.163459 8.595747 8.128046 7.625503 7.141754 6.700979 6.329847 6.072416 6.026693 6.193234 6.509121 6.974783 7.416825 7.958993 8.695909 9.634760 10.310410 11.576199 10.865962 9.505190 8.437397 7.742380 7.335197 6.985831 6.709732 6.554627 6.597880 6.774579 7.110559 7.414135 7.527578 7.415058 7.220937 6.981842 6.840046 6.754197 6.744543 6.776008 7.002653 7.603474 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 
999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 6.468380 6.400573 6.622627 6.920920 7.439464 7.691819 7.852597 7.771328 7.778624 7.809926 7.929774 7.779759 7.780753 7.918913 8.159697 8.124640 7.983922 7.899878 7.759120 7.629984 7.483143 7.423048 7.259208 7.058013 6.887894 6.903092 7.172281 7.839028 8.667809 9.431620 9.696098 9.108537 8.682216 8.316344 7.931512 7.712405 7.470755 7.267246 7.163984 7.250033 7.390043 7.735080 8.200433 8.682179 9.542211 10.478989 10.806891 11.229177 10.174559 9.918379 9.789266 9.069049 8.247010 7.720825 7.172390 6.773275 6.580580 6.516397 6.608710 6.770859 6.851574 6.927960 7.003774 6.994467 6.975107 6.921284 6.916574 6.961928 6.934141 7.415901 7.282280 7.621115 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 
999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 7.213285 5.911177 5.463220 5.107837 5.128069 5.330565 5.568860 6.154363 6.554254 6.808137 6.949265 7.085636 7.226079 7.246992 7.150317 7.161808 7.335729 7.635917 7.974800 8.179072 8.223803 8.107369 7.879895 7.705176 7.531792 7.376780 7.313495 7.457099 7.804833 8.263051 8.845856 9.296822 9.512176 9.411285 9.482114 9.320475 9.247249 9.145365 9.548277 9.467125 9.963564 9.716858 9.601631 9.511100 9.503872 9.367820 9.335537 9.161338 8.988401 8.574780 8.110844 7.921496 7.775743 7.686556 7.581489 7.518391 7.343765 7.192864 7.021247 6.868581 6.752887 6.595391 6.492286 6.403418 6.383017 6.381530 6.382500 6.374025 6.355748 6.374869 6.402677 6.442797 6.581982 6.462170 6.595350 6.123027 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 
999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 7.262047 6.530601 6.403800 5.440662 5.090226 5.350435 5.511126 5.902924 6.370407 6.636451 6.801981 6.909636 7.013283 7.130961 7.174221 7.333666 7.556778 7.801491 7.996508 7.997797 7.860972 7.631814 7.390310 7.296985 7.438648 7.607342 7.775717 8.032475 8.320467 8.690084 9.115479 8.663307 8.146125 7.668546 7.486293 7.295097 7.295221 7.358817 7.489172 7.780049 8.066942 8.272654 8.379868 8.308173 8.350771 8.136551 7.907269 7.686984 7.366933 7.094129 6.809706 6.575243 6.449051 6.390425 6.366938 6.397268 6.397888 6.405728 6.378076 6.365595 6.293932 6.265381 6.238973 6.223446 6.234580 6.231829 6.224079 6.226838 6.246934 6.272348 6.306007 6.365412 6.372821 6.619842 6.588468 6.778924 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 
999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 6.154805 6.551757 4.900777 3.656451 2.740718 2.140692 1.890568 1.955364 2.285531 2.893584 3.727080 4.675170 5.568996 6.181480 6.350570 6.407012 6.511766 6.683134 6.806690 6.907070 7.073225 7.267293 7.410586 7.366804 7.293447 7.266145 7.342606 7.460190 7.605743 7.653141 7.785464 7.847103 7.910419 7.831258 7.562845 7.114373 6.742998 6.493842 6.319077 6.218958 6.218703 6.353034 6.548418 6.703588 6.808619 6.840481 6.864479 6.805264 6.759223 6.657166 6.503973 6.327166 6.151103 6.007773 5.910532 5.900776 5.940192 6.028514 6.117389 6.213912 6.260715 6.255327 6.250749 6.245762 6.256551 6.309731 6.314653 6.290324 6.249057 6.212684 6.209585 6.203944 6.200560 6.212631 6.198580 6.265921 6.146276 6.313559 6.590941 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 
999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 5.556814 4.484625 3.948326 2.983058 1.793386 0.826821 0.221730 0.000000 0.148264 0.633146 1.423312 2.455477 3.639668 4.828112 5.608875 5.801234 5.784781 5.851316 6.015326 6.190955 6.371297 6.602980 6.911530 7.064453 7.109214 7.120024 7.183571 7.259835 7.240217 7.131768 6.973439 6.768418 6.654470 6.617150 6.574683 6.531079 6.458797 6.332987 6.151531 5.994965 5.863209 5.808981 5.814184 5.863598 5.930129 5.938884 5.986974 6.015751 6.074789 6.127830 6.159382 6.216378 6.202818 6.204444 6.241221 6.264565 6.301085 6.356162 6.396266 6.433860 6.466373 6.419791 6.348376 6.301695 6.222442 6.171720 6.120026 6.088758 6.056117 6.030441 6.014302 6.027784 6.028058 6.055046 6.103503 6.145055 6.140126 6.101113 6.275157 6.092986 999.017772 4.901937 999.017772 999.017772 999.017772 999.017772 999.017772 999.017772 
