999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 
999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 
999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 
999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 
999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 11.359075 10.696265 10.158986 9.964092 9.454608 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 
999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 11.545920 999.004156 11.063645 9.914533 9.809440 9.604052 9.119318 8.953427 8.381946 8.025103 7.942158 8.086370 8.003681 999.004156 7.238461 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 
999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 10.095420 9.845265 9.029257 8.498165 8.103598 7.941748 7.772814 7.654010 7.578686 7.596689 7.546845 7.506382 7.480394 7.544481 8.068098 7.263332 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 
999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 6.207615 7.021072 6.780759 7.645979 8.448997 9.175585 999.004156 10.463194 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 12.359122 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 11.757775 999.004156 999.004156 11.200597 999.004156 11.442000 10.332243 9.816042 9.802340 9.811618 9.769109 10.319576 10.972925 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 11.455049 11.463458 11.126487 10.875135 10.150678 10.174938 9.097066 8.713928 8.228961 7.917717 7.720362 7.680431 7.600671 7.628824 7.669768 7.685595 7.731469 7.931004 7.987235 8.045234 7.772587 8.006471 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 
999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 6.564162 4.742015 3.628299 2.839877 2.508039 2.521393 2.849733 3.592927 4.594506 5.703466 6.131989 6.383236 6.840109 7.581125 8.646224 9.740434 10.959389 11.432489 10.839095 10.448143 10.343102 10.447020 11.184024 999.004156 12.134746 11.596453 10.215022 9.328752 8.978214 9.068107 9.408202 9.752848 10.007051 9.950042 8.904310 8.372720 7.757608 7.326497 7.051246 7.151217 7.635075 8.299842 9.036076 9.533923 9.669117 9.618593 9.457523 10.187319 10.117771 9.986885 10.088283 10.092707 9.745632 9.252255 9.362093 9.349154 9.351033 9.363559 9.396850 9.092616 8.635676 8.268437 8.007930 7.880483 7.765639 7.792522 7.807277 7.911969 7.983256 8.111851 8.354193 8.244445 8.198146 8.331593 7.816835 8.056431 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 
999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 6.679117 4.320346 2.524816 1.180160 0.343424 0.000000 0.178754 0.842732 1.919476 3.295783 4.488314 4.681858 4.717324 4.976818 5.514520 6.354853 7.435595 8.497155 8.941353 8.831865 8.830887 9.067550 9.539060 10.105294 10.485194 10.475004 9.650243 8.739491 8.188898 7.774190 7.768279 8.037036 8.439966 8.602927 8.562534 8.115326 7.672264 6.996765 6.453459 6.176091 6.216643 6.539892 6.990252 7.326684 7.452227 7.545827 7.622379 7.721009 7.763171 7.859906 7.975146 7.981669 7.779873 7.545757 7.425600 7.411713 7.571646 7.598836 7.478775 7.508265 7.547045 7.545697 7.578309 7.558873 7.545780 7.585929 7.762269 7.787185 8.002672 8.037059 8.082501 8.262754 8.247682 8.224984 8.058785 7.962906 8.448903 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 999.004156 
